id,location,date,new_cases,new_deaths,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,female_smokers,male_smokers,gdp_per_capita,handwashing_facilities,hospital_beds_per_thousand
12626,Sweden,2020-04-08,487,114,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12627,Sweden,2020-04-09,726,96,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12628,Sweden,2020-04-10,722,106,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12629,Sweden,2020-04-11,544,77,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12630,Sweden,2020-04-12,466,17,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12631,Sweden,2020-04-13,332,12,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12632,Sweden,2020-04-14,465,20,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12633,Sweden,2020-04-15,497,114,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12634,Sweden,2020-04-16,482,170,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12635,Sweden,2020-04-17,613,130,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12636,Sweden,2020-04-18,676,67,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12637,Sweden,2020-04-19,606,111,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12638,Sweden,2020-04-20,563,29,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12639,Sweden,2020-04-21,392,40,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12640,Sweden,2020-04-22,545,185,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12641,Sweden,2020-04-23,682,172,43.52,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12642,Sweden,2020-04-24,751,84,46.3,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12643,Sweden,2020-04-25,812,131,46.3,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12644,Sweden,2020-04-26,610,40,46.3,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12645,Sweden,2020-04-27,463,2,46.3,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12646,Sweden,2020-04-28,286,80,46.3,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12647,Sweden,2020-04-29,695,81,46.3,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12648,Sweden,2020-04-30,681,107,46.3,10099270,24.718,41,19.985,13.433,18.8,18.9,46949.283,,2.22
12649,Switzerland,2019-12-31,0,0,,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12650,Switzerland,2020-01-01,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12651,Switzerland,2020-01-02,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12652,Switzerland,2020-01-03,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12653,Switzerland,2020-01-04,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12654,Switzerland,2020-01-05,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12655,Switzerland,2020-01-06,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12656,Switzerland,2020-01-07,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12657,Switzerland,2020-01-08,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12658,Switzerland,2020-01-09,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12659,Switzerland,2020-01-10,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12660,Switzerland,2020-01-11,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12661,Switzerland,2020-01-12,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12662,Switzerland,2020-01-13,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12663,Switzerland,2020-01-14,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12664,Switzerland,2020-01-15,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12665,Switzerland,2020-01-16,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12666,Switzerland,2020-01-17,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12667,Switzerland,2020-01-18,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12668,Switzerland,2020-01-19,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12669,Switzerland,2020-01-20,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12670,Switzerland,2020-01-21,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12671,Switzerland,2020-01-22,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12672,Switzerland,2020-01-23,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12673,Switzerland,2020-01-24,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12674,Switzerland,2020-01-25,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12675,Switzerland,2020-01-26,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12676,Switzerland,2020-01-27,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12677,Switzerland,2020-01-28,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12678,Switzerland,2020-01-29,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12679,Switzerland,2020-01-30,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12680,Switzerland,2020-01-31,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12681,Switzerland,2020-02-01,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12682,Switzerland,2020-02-02,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12683,Switzerland,2020-02-03,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12684,Switzerland,2020-02-04,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12685,Switzerland,2020-02-05,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12686,Switzerland,2020-02-06,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12687,Switzerland,2020-02-07,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12688,Switzerland,2020-02-08,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12689,Switzerland,2020-02-09,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12690,Switzerland,2020-02-10,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12691,Switzerland,2020-02-11,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12692,Switzerland,2020-02-12,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12693,Switzerland,2020-02-13,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12694,Switzerland,2020-02-14,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12695,Switzerland,2020-02-15,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12696,Switzerland,2020-02-16,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12697,Switzerland,2020-02-17,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12698,Switzerland,2020-02-18,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12699,Switzerland,2020-02-19,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12700,Switzerland,2020-02-20,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12701,Switzerland,2020-02-21,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12702,Switzerland,2020-02-22,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12703,Switzerland,2020-02-23,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12704,Switzerland,2020-02-24,0,0,0,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12705,Switzerland,2020-02-25,0,0,8.33,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12706,Switzerland,2020-02-26,1,0,8.33,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12707,Switzerland,2020-02-27,0,0,13.89,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12708,Switzerland,2020-02-28,7,0,19.44,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12709,Switzerland,2020-02-29,4,0,19.44,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12710,Switzerland,2020-03-01,6,0,19.44,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12711,Switzerland,2020-03-02,6,0,19.44,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12712,Switzerland,2020-03-03,6,0,25,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12713,Switzerland,2020-03-04,7,0,25,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12714,Switzerland,2020-03-05,20,0,25,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12715,Switzerland,2020-03-06,30,1,25,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12716,Switzerland,2020-03-07,122,0,25,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12717,Switzerland,2020-03-08,55,0,25,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12718,Switzerland,2020-03-09,68,1,25,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12719,Switzerland,2020-03-10,42,0,25,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12720,Switzerland,2020-03-11,116,1,25,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12721,Switzerland,2020-03-12,152,1,25,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12722,Switzerland,2020-03-13,212,0,44.44,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12723,Switzerland,2020-03-14,267,3,44.44,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12724,Switzerland,2020-03-15,238,4,44.44,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12725,Switzerland,2020-03-16,841,2,44.44,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12726,Switzerland,2020-03-17,0,1,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12727,Switzerland,2020-03-18,450,5,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12728,Switzerland,2020-03-19,360,2,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12729,Switzerland,2020-03-20,878,12,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12730,Switzerland,2020-03-21,952,10,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12731,Switzerland,2020-03-22,1237,13,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12732,Switzerland,2020-03-23,894,4,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12733,Switzerland,2020-03-24,1044,6,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12734,Switzerland,2020-03-25,774,20,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12735,Switzerland,2020-03-26,925,17,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12736,Switzerland,2020-03-27,1000,58,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12737,Switzerland,2020-03-28,1390,36,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12738,Switzerland,2020-03-29,1048,38,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12739,Switzerland,2020-03-30,1122,22,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12740,Switzerland,2020-03-31,1138,38,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12741,Switzerland,2020-04-01,696,78,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12742,Switzerland,2020-04-02,962,5,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12743,Switzerland,2020-04-03,1124,54,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12744,Switzerland,2020-04-04,1033,52,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12745,Switzerland,2020-04-05,974,56,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12746,Switzerland,2020-04-06,821,19,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12747,Switzerland,2020-04-07,552,25,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12748,Switzerland,2020-04-08,590,57,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12749,Switzerland,2020-04-09,546,64,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12750,Switzerland,2020-04-10,785,51,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12751,Switzerland,2020-04-11,733,49,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12752,Switzerland,2020-04-12,592,26,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12753,Switzerland,2020-04-13,400,27,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12754,Switzerland,2020-04-14,279,0,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12755,Switzerland,2020-04-15,254,42,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12756,Switzerland,2020-04-16,583,73,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12757,Switzerland,2020-04-17,315,43,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12758,Switzerland,2020-04-18,346,42,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12759,Switzerland,2020-04-19,325,52,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12760,Switzerland,2020-04-20,336,24,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12761,Switzerland,2020-04-21,168,7,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12762,Switzerland,2020-04-22,155,45,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12763,Switzerland,2020-04-23,205,30,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12764,Switzerland,2020-04-24,228,51,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12765,Switzerland,2020-04-25,181,41,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12766,Switzerland,2020-04-26,216,20,76.85,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12767,Switzerland,2020-04-27,167,8,69.44,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12768,Switzerland,2020-04-28,103,16,69.44,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12769,Switzerland,2020-04-29,100,27,69.44,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12770,Switzerland,2020-04-30,143,28,69.44,8654618,214.243,43.1,18.436,12.644,22.6,28.9,57410.166,,4.53
12771,Syria,2020-03-23,1,0,77.78,17500657,,21.7,,2.577,,,,70.598,1.5
12772,Syria,2020-03-24,0,0,77.78,17500657,,21.7,,2.577,,,,70.598,1.5
12773,Syria,2020-03-25,0,0,80.56,17500657,,21.7,,2.577,,,,70.598,1.5
12774,Syria,2020-03-26,0,0,80.56,17500657,,21.7,,2.577,,,,70.598,1.5
12775,Syria,2020-03-27,4,0,80.56,17500657,,21.7,,2.577,,,,70.598,1.5
12776,Syria,2020-03-28,0,0,80.56,17500657,,21.7,,2.577,,,,70.598,1.5
12777,Syria,2020-03-29,0,0,80.56,17500657,,21.7,,2.577,,,,70.598,1.5
12778,Syria,2020-03-30,4,1,80.56,17500657,,21.7,,2.577,,,,70.598,1.5
12779,Syria,2020-03-31,1,1,80.56,17500657,,21.7,,2.577,,,,70.598,1.5
12780,Syria,2020-04-01,0,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12781,Syria,2020-04-02,0,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12782,Syria,2020-04-03,6,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12783,Syria,2020-04-04,0,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12784,Syria,2020-04-05,0,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12785,Syria,2020-04-06,3,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12786,Syria,2020-04-07,0,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12787,Syria,2020-04-08,0,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12788,Syria,2020-04-09,0,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12789,Syria,2020-04-10,0,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12790,Syria,2020-04-11,0,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12791,Syria,2020-04-12,6,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12792,Syria,2020-04-13,0,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12793,Syria,2020-04-14,0,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12794,Syria,2020-04-15,4,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12795,Syria,2020-04-16,4,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12796,Syria,2020-04-17,0,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12797,Syria,2020-04-18,5,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12798,Syria,2020-04-19,0,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12799,Syria,2020-04-20,1,1,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12800,Syria,2020-04-21,0,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12801,Syria,2020-04-22,3,0,83.33,17500657,,21.7,,2.577,,,,70.598,1.5
12802,Syria,2020-04-23,0,0,79.63,17500657,,21.7,,2.577,,,,70.598,1.5
12803,Syria,2020-04-24,0,0,79.63,17500657,,21.7,,2.577,,,,70.598,1.5
12804,Syria,2020-04-25,0,0,79.63,17500657,,21.7,,2.577,,,,70.598,1.5
12805,Syria,2020-04-26,0,0,79.63,17500657,,21.7,,2.577,,,,70.598,1.5
12806,Syria,2020-04-27,1,0,79.63,17500657,,21.7,,2.577,,,,70.598,1.5
12807,Syria,2020-04-28,0,0,79.63,17500657,,21.7,,2.577,,,,70.598,1.5
12808,Syria,2020-04-29,0,0,79.63,17500657,,21.7,,2.577,,,,70.598,1.5
12809,Syria,2020-04-30,0,0,79.63,17500657,,21.7,,2.577,,,,70.598,1.5
12810,Taiwan,2019-12-31,0,0,,23816775,,42.2,,8.353,,,,,
12811,Taiwan,2020-01-01,0,0,0,23816775,,42.2,,8.353,,,,,
12812,Taiwan,2020-01-02,0,0,5.56,23816775,,42.2,,8.353,,,,,
12813,Taiwan,2020-01-03,0,0,5.56,23816775,,42.2,,8.353,,,,,
12814,Taiwan,2020-01-04,0,0,5.56,23816775,,42.2,,8.353,,,,,
12815,Taiwan,2020-01-05,0,0,5.56,23816775,,42.2,,8.353,,,,,
12816,Taiwan,2020-01-06,0,0,5.56,23816775,,42.2,,8.353,,,,,
12817,Taiwan,2020-01-07,0,0,5.56,23816775,,42.2,,8.353,,,,,
12818,Taiwan,2020-01-08,0,0,5.56,23816775,,42.2,,8.353,,,,,
12819,Taiwan,2020-01-09,0,0,5.56,23816775,,42.2,,8.353,,,,,
12820,Taiwan,2020-01-10,0,0,5.56,23816775,,42.2,,8.353,,,,,
12821,Taiwan,2020-01-11,0,0,5.56,23816775,,42.2,,8.353,,,,,
12822,Taiwan,2020-01-12,0,0,5.56,23816775,,42.2,,8.353,,,,,
12823,Taiwan,2020-01-13,0,0,5.56,23816775,,42.2,,8.353,,,,,
12824,Taiwan,2020-01-14,0,0,5.56,23816775,,42.2,,8.353,,,,,
12825,Taiwan,2020-01-15,0,0,5.56,23816775,,42.2,,8.353,,,,,
12826,Taiwan,2020-01-16,0,0,5.56,23816775,,42.2,,8.353,,,,,
12827,Taiwan,2020-01-17,0,0,5.56,23816775,,42.2,,8.353,,,,,
12828,Taiwan,2020-01-18,0,0,5.56,23816775,,42.2,,8.353,,,,,
12829,Taiwan,2020-01-19,0,0,5.56,23816775,,42.2,,8.353,,,,,
12830,Taiwan,2020-01-20,0,0,11.11,23816775,,42.2,,8.353,,,,,
12831,Taiwan,2020-01-21,1,0,11.11,23816775,,42.2,,8.353,,,,,
12832,Taiwan,2020-01-22,0,0,11.11,23816775,,42.2,,8.353,,,,,
12833,Taiwan,2020-01-23,0,0,19.44,23816775,,42.2,,8.353,,,,,
12834,Taiwan,2020-01-24,0,0,19.44,23816775,,42.2,,8.353,,,,,
12835,Taiwan,2020-01-25,2,0,19.44,23816775,,42.2,,8.353,,,,,
12836,Taiwan,2020-01-26,0,0,19.44,23816775,,42.2,,8.353,,,,,
12837,Taiwan,2020-01-27,2,0,19.44,23816775,,42.2,,8.353,,,,,
12838,Taiwan,2020-01-28,2,0,19.44,23816775,,42.2,,8.353,,,,,
12839,Taiwan,2020-01-29,1,0,19.44,23816775,,42.2,,8.353,,,,,
12840,Taiwan,2020-01-30,0,0,19.44,23816775,,42.2,,8.353,,,,,
12841,Taiwan,2020-01-31,1,0,19.44,23816775,,42.2,,8.353,,,,,
12842,Taiwan,2020-02-01,1,0,19.44,23816775,,42.2,,8.353,,,,,
12843,Taiwan,2020-02-02,0,0,30.56,23816775,,42.2,,8.353,,,,,
12844,Taiwan,2020-02-03,0,0,30.56,23816775,,42.2,,8.353,,,,,
12845,Taiwan,2020-02-04,0,0,30.56,23816775,,42.2,,8.353,,,,,
12846,Taiwan,2020-02-05,1,0,30.56,23816775,,42.2,,8.353,,,,,
12847,Taiwan,2020-02-06,0,0,30.56,23816775,,42.2,,8.353,,,,,
12848,Taiwan,2020-02-07,5,0,30.56,23816775,,42.2,,8.353,,,,,
12849,Taiwan,2020-02-08,1,0,30.56,23816775,,42.2,,8.353,,,,,
12850,Taiwan,2020-02-09,1,0,30.56,23816775,,42.2,,8.353,,,,,
12851,Taiwan,2020-02-10,0,0,30.56,23816775,,42.2,,8.353,,,,,
12852,Taiwan,2020-02-11,0,0,30.56,23816775,,42.2,,8.353,,,,,
12853,Taiwan,2020-02-12,0,0,30.56,23816775,,42.2,,8.353,,,,,
12854,Taiwan,2020-02-13,0,0,30.56,23816775,,42.2,,8.353,,,,,
12855,Taiwan,2020-02-14,0,0,30.56,23816775,,42.2,,8.353,,,,,
12856,Taiwan,2020-02-15,0,0,30.56,23816775,,42.2,,8.353,,,,,
12857,Taiwan,2020-02-16,0,0,30.56,23816775,,42.2,,8.353,,,,,
12858,Taiwan,2020-02-17,2,1,30.56,23816775,,42.2,,8.353,,,,,
12859,Taiwan,2020-02-18,2,0,30.56,23816775,,42.2,,8.353,,,,,
12860,Taiwan,2020-02-19,0,0,30.56,23816775,,42.2,,8.353,,,,,
12861,Taiwan,2020-02-20,2,0,30.56,23816775,,42.2,,8.353,,,,,
12862,Taiwan,2020-02-21,0,0,30.56,23816775,,42.2,,8.353,,,,,
12863,Taiwan,2020-02-22,2,0,30.56,23816775,,42.2,,8.353,,,,,
12864,Taiwan,2020-02-23,0,0,30.56,23816775,,42.2,,8.353,,,,,
12865,Taiwan,2020-02-24,2,0,30.56,23816775,,42.2,,8.353,,,,,
12866,Taiwan,2020-02-25,2,0,19.44,23816775,,42.2,,8.353,,,,,
12867,Taiwan,2020-02-26,1,0,19.44,23816775,,42.2,,8.353,,,,,
12868,Taiwan,2020-02-27,1,0,19.44,23816775,,42.2,,8.353,,,,,
12869,Taiwan,2020-02-28,2,0,19.44,23816775,,42.2,,8.353,,,,,
12870,Taiwan,2020-02-29,5,0,19.44,23816775,,42.2,,8.353,,,,,
12871,Taiwan,2020-03-01,1,0,19.44,23816775,,42.2,,8.353,,,,,
12872,Taiwan,2020-03-02,0,0,19.44,23816775,,42.2,,8.353,,,,,
12873,Taiwan,2020-03-03,1,0,19.44,23816775,,42.2,,8.353,,,,,
12874,Taiwan,2020-03-04,1,0,19.44,23816775,,42.2,,8.353,,,,,
12875,Taiwan,2020-03-06,2,0,25,23816775,,42.2,,8.353,,,,,
12876,Taiwan,2020-03-07,1,0,25,23816775,,42.2,,8.353,,,,,
12877,Taiwan,2020-03-08,0,0,25,23816775,,42.2,,8.353,,,,,
12878,Taiwan,2020-03-09,0,0,25,23816775,,42.2,,8.353,,,,,
12879,Taiwan,2020-03-10,0,0,25,23816775,,42.2,,8.353,,,,,
12880,Taiwan,2020-03-11,3,0,25,23816775,,42.2,,8.353,,,,,
12881,Taiwan,2020-03-12,0,0,25,23816775,,42.2,,8.353,,,,,
12882,Taiwan,2020-03-13,1,0,25,23816775,,42.2,,8.353,,,,,
12883,Taiwan,2020-03-14,4,0,25,23816775,,42.2,,8.353,,,,,
12884,Taiwan,2020-03-15,6,0,25,23816775,,42.2,,8.353,,,,,
12885,Taiwan,2020-03-16,0,0,25,23816775,,42.2,,8.353,,,,,
